Loan_ID,Client_ID,Relationship_Manager,Loan_Type,Loan_Amount_EUR,Outstanding_Balance_EUR,Utilization_Rate_Pct,Interest_Rate_Pct,Origination_Date,Maturity_Date,Months_To_Maturity,Sector,Region,Credit_Rating,Days_Past_Due,Risk_Flag,KYC_Last_Review_Date,KYC_Status,Products_Used,Cross_Sell_Score
CORP0413_L1,CORP0413,RM_A,Revolving Credit,42660000.0,22487100.0,34.67,5.32,2023-02-23,2028-01-28,25,Manufacturing,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2023-01-26,Expired,"Term_Loan,Trade_Finance",60
CORP0064_L2,CORP0064,RM_A,Revolving Credit,20940000.0,18683700.0,78.66,5.55,2023-06-24,2024-06-18,-19,Technology,Occitanie,BBB,24,Watch List,2023-09-13,Expired,"Trade_Finance,Revolving_Credit",60
CORP0138_L3,CORP0138,RM_B,Revolving Credit,15720000.0,14802000.0,87.51,4.99,2023-05-16,2030-04-09,52,Manufacturing,Nouvelle-Aquitaine,BBB,0,Performing,2025-11-17,Valid,"Cash_Management,Term_Loan",60
CORP0008_L1,CORP0008,RM_B,Term Loan,39630000.0,35843800.0,0.0,4.51,2022-10-15,2029-09-08,45,Technology,Nouvelle-Aquitaine,BB,0,Performing,2025-07-26,Valid,"FX_Hedging,Revolving_Credit",60
CORP0492_L3,CORP0492,RM_B,Revolving Credit,12470000.0,12271700.0,82.14,7.31,2024-08-13,2029-07-18,43,Manufacturing,Auvergne-Rhône-Alpes,BB,0,Performing,2024-02-10,Expiring Soon,"Cash_Management,Revolving_Credit,FX_Hedging",40
CORP0296_L2,CORP0296,RM_A,Term Loan,47000000.0,29809600.0,0.0,5.6,2024-09-21,2028-08-31,32,Healthcare,Provence-Alpes-Côte d'Azur,AA,28,Watch List,2025-02-07,Valid,"Revolving_Credit,Trade_Finance,FX_Hedging,Cash_Management",20
CORP0224_L1,CORP0224,RM_E,Term Loan,35650000.0,16962200.0,0.0,4.85,2025-01-12,2031-12-07,72,Financial Services,Auvergne-Rhône-Alpes,BBB,0,Performing,2025-09-07,Valid,"Trade_Finance,FX_Hedging,Revolving_Credit",40
CORP0391_L3,CORP0391,RM_B,Revolving Credit,41950000.0,20783400.0,21.92,2.57,2023-11-21,2025-11-10,-2,Transportation,Auvergne-Rhône-Alpes,A,0,Performing,2024-12-21,Valid,"Term_Loan,FX_Hedging,Trade_Finance",40
CORP0395_L3,CORP0395,RM_C,Term Loan,1880000.0,1550100.0,0.0,6.95,2025-04-03,2030-03-08,51,Real Estate,Provence-Alpes-Côte d'Azur,AA,0,Performing,2025-12-16,Valid,"FX_Hedging,Term_Loan,Trade_Finance,Revolving_Credit",20
CORP0067_L2,CORP0067,RM_C,Revolving Credit,9730000.0,7701400.0,83.03,6.86,2024-06-14,2027-05-30,17,Real Estate,Occitanie,BB,0,Performing,2023-08-09,Expired,"Term_Loan,Trade_Finance,FX_Hedging",40
CORP0414_L2,CORP0414,RM_B,Revolving Credit,33130000.0,18717800.0,93.86,7.7,2024-11-21,2031-10-16,70,Technology,Auvergne-Rhône-Alpes,BB,0,Performing,2025-04-05,Valid,Trade_Finance,80
CORP0057_L2,CORP0057,RM_D,Term Loan,5800000.0,3303000.0,0.0,7.57,2024-09-07,2025-09-02,-4,Transportation,Île-de-France,A,0,Performing,2023-01-24,Expired,"Term_Loan,Revolving_Credit,FX_Hedging,Trade_Finance",20
CORP0468_L1,CORP0468,RM_D,Revolving Credit,5480000.0,4807400.0,66.93,3.76,2023-05-18,2024-05-12,-20,Real Estate,Hauts-de-France,AA,0,Performing,2023-03-05,Expired,"Cash_Management,Term_Loan,Revolving_Credit,Trade_Finance",20
CORP0215_L2,CORP0215,RM_C,Revolving Credit,31860000.0,21363000.0,87.77,6.46,2024-10-17,2026-10-07,9,Retail,Hauts-de-France,AA,0,Performing,2024-04-08,Valid,FX_Hedging,80
CORP0324_L3,CORP0324,RM_C,Term Loan,6300000.0,3815800.0,0.0,6.1,2023-10-02,2027-09-11,20,Retail,Occitanie,AA,16,Watch List,2024-03-15,Expiring Soon,"FX_Hedging,Term_Loan,Revolving_Credit,Trade_Finance",20
CORP0003_L1,CORP0003,RM_E,Revolving Credit,46370000.0,23913300.0,58.38,3.41,2025-07-13,2030-06-17,54,Retail,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2023-06-14,Expired,"Term_Loan,Revolving_Credit,Cash_Management",40
CORP0444_L2,CORP0444,RM_B,Term Loan,44980000.0,18788100.0,0.0,6.65,2024-12-02,2026-11-22,11,Real Estate,Île-de-France,BBB,0,Performing,2023-07-24,Expired,"Trade_Finance,FX_Hedging,Revolving_Credit,Term_Loan",20
CORP0065_L2,CORP0065,RM_A,Revolving Credit,24340000.0,23657000.0,42.07,6.97,2023-09-29,2030-08-23,56,Financial Services,Hauts-de-France,B,0,Performing,2025-10-25,Valid,Trade_Finance,80
CORP0254_L2,CORP0254,RM_C,Revolving Credit,46160000.0,25390600.0,73.8,8.27,2024-08-02,2031-06-27,67,Real Estate,Hauts-de-France,AA,0,Performing,2025-05-04,Valid,FX_Hedging,80
CORP0053_L3,CORP0053,RM_E,Revolving Credit,8700000.0,4554400.0,51.78,6.98,2022-12-17,2026-11-26,11,Technology,Occitanie,BBB,29,Watch List,2024-02-29,Expiring Soon,"Trade_Finance,FX_Hedging,Cash_Management,Term_Loan",20
CORP0418_L2,CORP0418,RM_E,Term Loan,30560000.0,20095900.0,0.0,6.3,2022-07-08,2025-06-22,-7,Healthcare,Nouvelle-Aquitaine,B,0,Performing,2023-08-31,Expired,"Trade_Finance,FX_Hedging,Cash_Management",40
CORP0033_L2,CORP0033,RM_E,Term Loan,44530000.0,43410400.0,0.0,6.12,2024-04-11,2029-03-16,39,Manufacturing,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2024-03-12,Expiring Soon,"Revolving_Credit,Cash_Management,Term_Loan",40
CORP0450_L3,CORP0450,RM_A,Revolving Credit,20220000.0,9478900.0,46.83,2.94,2023-11-21,2027-10-31,22,Manufacturing,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2024-07-14,Valid,FX_Hedging,80
CORP0337_L2,CORP0337,RM_C,Revolving Credit,7680000.0,4521000.0,73.76,3.78,2025-08-23,2028-08-07,32,Technology,Nouvelle-Aquitaine,BBB,0,Performing,2025-03-27,Valid,"Cash_Management,Term_Loan,Trade_Finance,FX_Hedging",20
CORP0291_L2,CORP0291,RM_D,Term Loan,28300000.0,17867300.0,0.0,3.12,2022-04-28,2024-04-17,-21,Retail,Provence-Alpes-Côte d'Azur,B,0,Performing,2024-04-16,Valid,"FX_Hedging,Revolving_Credit",60
CORP0143_L3,CORP0143,RM_A,Term Loan,28910000.0,22774200.0,0.0,4.42,2021-11-14,2025-10-24,-2,Manufacturing,Provence-Alpes-Côte d'Azur,B,0,Performing,2024-10-05,Valid,"Trade_Finance,Revolving_Credit,FX_Hedging,Cash_Management",20
CORP0101_L1,CORP0101,RM_E,Revolving Credit,25180000.0,25032800.0,32.84,4.46,2023-05-03,2024-04-27,-21,Transportation,Île-de-France,BBB,0,Performing,2025-08-30,Valid,"FX_Hedging,Cash_Management",60
CORP0197_L1,CORP0197,RM_D,Term Loan,14610000.0,11486400.0,0.0,4.21,2022-06-20,2023-06-15,-31,Real Estate,Occitanie,B,13,Grace Period,2023-10-20,Expired,"Revolving_Credit,Trade_Finance,Cash_Management",40
CORP0431_L2,CORP0431,RM_C,Term Loan,44840000.0,42634800.0,0.0,2.92,2025-06-23,2028-06-07,29,Energy,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2023-11-09,Expired,"Trade_Finance,Cash_Management,Term_Loan",40
CORP0049_L2,CORP0049,RM_D,Revolving Credit,14100000.0,12016200.0,43.49,6.17,2023-06-15,2024-06-09,-19,Financial Services,Île-de-France,B,0,Performing,2024-11-25,Valid,"Term_Loan,Trade_Finance,FX_Hedging",40
CORP0202_L2,CORP0202,RM_E,Revolving Credit,24920000.0,19553700.0,27.71,3.84,2025-01-06,2027-12-22,24,Retail,Nouvelle-Aquitaine,BB,14,Grace Period,2025-01-26,Valid,Revolving_Credit,80
CORP0423_L1,CORP0423,RM_D,Term Loan,5700000.0,3384200.0,0.0,3.65,2023-04-03,2025-03-23,-10,Transportation,Occitanie,BB,0,Performing,2023-11-15,Expired,FX_Hedging,80
CORP0462_L2,CORP0462,RM_A,Term Loan,46740000.0,43038600.0,0.0,8.18,2024-03-29,2025-03-24,-10,Financial Services,Auvergne-Rhône-Alpes,BBB,0,Performing,2023-04-06,Expired,"Revolving_Credit,Trade_Finance,FX_Hedging,Term_Loan",20
CORP0039_L2,CORP0039,RM_A,Revolving Credit,34550000.0,30230400.0,89.36,6.0,2023-07-27,2026-07-11,6,Technology,Île-de-France,BBB,0,Performing,2024-06-01,Valid,Term_Loan,80
CORP0062_L1,CORP0062,RM_D,Revolving Credit,43160000.0,36764600.0,29.18,5.67,2023-05-19,2030-04-12,52,Real Estate,Hauts-de-France,BBB,0,Performing,2024-10-22,Valid,"Trade_Finance,Term_Loan,Cash_Management,Revolving_Credit",20
CORP0296_L2,CORP0296,RM_A,Revolving Credit,48830000.0,28963400.0,77.47,6.77,2022-12-28,2024-12-17,-13,Healthcare,Provence-Alpes-Côte d'Azur,AA,0,Performing,2025-02-07,Valid,"Revolving_Credit,Trade_Finance,FX_Hedging,Cash_Management",20
CORP0181_L3,CORP0181,RM_D,Term Loan,33140000.0,27876100.0,0.0,8.33,2024-07-17,2031-06-11,66,Real Estate,Nouvelle-Aquitaine,BBB,0,Performing,2023-08-15,Expired,"Revolving_Credit,FX_Hedging",60
CORP0031_L1,CORP0031,RM_B,Term Loan,33690000.0,22939200.0,0.0,4.54,2023-07-16,2025-07-05,-6,Real Estate,Hauts-de-France,AA,0,Performing,2023-02-13,Expired,Revolving_Credit,80
CORP0417_L3,CORP0417,RM_E,Revolving Credit,38140000.0,22391800.0,57.84,7.98,2023-02-25,2030-01-19,49,Manufacturing,Hauts-de-France,BBB,0,Performing,2025-05-28,Valid,FX_Hedging,80
CORP0113_L2,CORP0113,RM_C,Revolving Credit,48770000.0,44903300.0,34.1,4.17,2022-10-26,2024-10-15,-15,Healthcare,Nouvelle-Aquitaine,BBB,0,Performing,2023-09-27,Expired,Cash_Management,80
CORP0085_L3,CORP0085,RM_D,Revolving Credit,47600000.0,35526000.0,28.04,3.16,2025-02-14,2027-02-04,13,Technology,Auvergne-Rhône-Alpes,AA,0,Performing,2025-11-24,Valid,"Trade_Finance,FX_Hedging,Revolving_Credit",40
CORP0009_L2,CORP0009,RM_C,Term Loan,13700000.0,9394700.0,0.0,3.21,2022-09-20,2026-08-30,8,Technology,Occitanie,CCC,0,Performing,2024-09-26,Valid,"Term_Loan,Revolving_Credit,FX_Hedging",40
CORP0282_L1,CORP0282,RM_B,Revolving Credit,21860000.0,10719500.0,23.99,4.14,2022-11-18,2026-10-28,10,Energy,Île-de-France,BBB,0,Performing,2023-11-16,Expired,FX_Hedging,80
CORP0051_L1,CORP0051,RM_C,Revolving Credit,36730000.0,24005000.0,64.55,5.68,2024-01-18,2026-01-07,0,Healthcare,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2023-09-05,Expired,"Trade_Finance,Cash_Management,FX_Hedging",40
CORP0253_L3,CORP0253,RM_E,Revolving Credit,5900000.0,2536500.0,23.99,2.71,2024-04-20,2025-04-15,-9,Technology,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2023-04-30,Expired,"Revolving_Credit,Term_Loan",60
CORP0137_L1,CORP0137,RM_B,Term Loan,26840000.0,15172000.0,0.0,4.85,2022-03-21,2029-02-12,38,Transportation,Auvergne-Rhône-Alpes,BBB,0,Performing,2024-12-27,Valid,Term_Loan,80
CORP0052_L1,CORP0052,RM_D,Revolving Credit,25010000.0,12570500.0,72.94,4.23,2024-07-22,2027-07-07,18,Manufacturing,Occitanie,BB,0,Performing,2024-12-28,Valid,"Trade_Finance,Term_Loan,Revolving_Credit",40
CORP0002_L1,CORP0002,RM_A,Term Loan,25410000.0,20843400.0,0.0,7.94,2023-01-09,2029-12-03,48,Manufacturing,Occitanie,AAA,0,Performing,2024-09-28,Valid,"FX_Hedging,Term_Loan",60
CORP0123_L1,CORP0123,RM_E,Revolving Credit,34230000.0,17114600.0,20.96,5.35,2023-11-01,2027-10-11,21,Technology,Auvergne-Rhône-Alpes,A,0,Performing,2025-03-14,Valid,Term_Loan,80
CORP0172_L1,CORP0172,RM_D,Term Loan,48730000.0,45258200.0,0.0,2.56,2024-09-27,2031-08-22,69,Transportation,Occitanie,BB,0,Performing,2025-09-03,Valid,"Term_Loan,Cash_Management,FX_Hedging",40
CORP0181_L2,CORP0181,RM_D,Term Loan,24670000.0,13531600.0,0.0,5.9,2025-01-30,2026-01-25,1,Real Estate,Nouvelle-Aquitaine,BBB,0,Performing,2023-08-15,Expired,"Revolving_Credit,FX_Hedging",60
CORP0149_L1,CORP0149,RM_E,Term Loan,37870000.0,32763400.0,0.0,4.51,2025-02-19,2028-02-04,25,Retail,Occitanie,CCC,0,Performing,2025-10-27,Valid,"Term_Loan,Revolving_Credit,Trade_Finance",40
CORP0252_L3,CORP0252,RM_C,Revolving Credit,49490000.0,27437400.0,21.02,4.62,2022-12-20,2025-12-04,-1,Energy,Provence-Alpes-Côte d'Azur,BBB,0,Performing,2024-09-23,Valid,"Revolving_Credit,Trade_Finance",60
CORP0364_L2,CORP0364,RM_C,Revolving Credit,6080000.0,4933700.0,50.77,3.82,2022-02-09,2023-02-04,-36,Manufacturing,Occitanie,BB,0,Performing,2024-03-23,Valid,"Term_Loan,Trade_Finance,FX_Hedging",40
CORP0073_L2,CORP0073,RM_A,Revolving Credit,2030000.0,1515500.0,26.7,8.02,2023-04-13,2026-03-28,3,Transportation,Hauts-de-France,BB,0,Performing,2025-09-26,Valid,"FX_Hedging,Trade_Finance,Cash_Management",40
CORP0194_L3,CORP0194,RM_B,Term Loan,48290000.0,44730400.0,0.0,5.2,2021-11-21,2026-10-26,10,Real Estate,Provence-Alpes-Côte d'Azur,BB,11,Grace Period,2023-05-13,Expired,"Revolving_Credit,FX_Hedging,Term_Loan,Trade_Finance",20
CORP0491_L3,CORP0491,RM_E,Term Loan,13630000.0,11005400.0,0.0,8.17,2023-11-03,2027-10-13,22,Real Estate,Auvergne-Rhône-Alpes,AA,0,Performing,2023-02-19,Expired,"Trade_Finance,FX_Hedging",60
CORP0142_L2,CORP0142,RM_E,Term Loan,2530000.0,1801500.0,0.0,7.27,2023-10-09,2028-09-12,33,Manufacturing,Nouvelle-Aquitaine,BBB,0,Performing,2024-02-23,Expiring Soon,"FX_Hedging,Cash_Management,Revolving_Credit,Trade_Finance",20
CORP0291_L2,CORP0291,RM_D,Revolving Credit,5950000.0,2409800.0,59.24,4.24,2024-11-14,2028-10-24,34,Retail,Provence-Alpes-Côte d'Azur,B,0,Performing,2024-04-16,Valid,"FX_Hedging,Revolving_Credit",60
CORP0286_L3,CORP0286,RM_D,Term Loan,15530000.0,8898000.0,0.0,3.8,2024-01-17,2025-01-11,-12,Manufacturing,Occitanie,BBB,0,Performing,2024-09-13,Valid,"Term_Loan,FX_Hedging,Trade_Finance",40
CORP0423_L3,CORP0423,RM_D,Term Loan,3130000.0,1826300.0,0.0,2.5,2023-04-14,2026-03-29,3,Transportation,Occitanie,BB,0,Performing,2023-11-15,Expired,FX_Hedging,80
CORP0129_L1,CORP0129,RM_E,Revolving Credit,44000000.0,38331000.0,62.06,8.22,2022-11-18,2029-10-12,46,Real Estate,Hauts-de-France,A,0,Performing,2024-09-22,Valid,Trade_Finance,80
CORP0366_L2,CORP0366,RM_A,Term Loan,49800000.0,25798200.0,0.0,2.69,2022-06-01,2023-05-27,-32,Technology,Occitanie,A,0,Performing,2024-01-10,Expiring Soon,Cash_Management,80
CORP0478_L2,CORP0478,RM_D,Term Loan,40680000.0,31821000.0,0.0,3.09,2023-04-30,2027-04-09,15,Financial Services,Nouvelle-Aquitaine,BB,2,Grace Period,2025-03-12,Valid,"FX_Hedging,Cash_Management,Trade_Finance,Revolving_Credit",20
CORP0134_L2,CORP0134,RM_C,Revolving Credit,9080000.0,6006300.0,77.57,4.0,2023-11-21,2028-10-25,34,Transportation,Provence-Alpes-Côte d'Azur,AA,0,Performing,2024-06-02,Valid,"Term_Loan,Trade_Finance",60
CORP0214_L3,CORP0214,RM_C,Term Loan,15400000.0,6950900.0,0.0,3.6,2022-07-09,2029-06-02,41,Transportation,Auvergne-Rhône-Alpes,B,0,Performing,2023-01-22,Expired,"Term_Loan,Cash_Management,FX_Hedging",40
CORP0401_L2,CORP0401,RM_C,Term Loan,7360000.0,4895400.0,0.0,6.78,2023-12-10,2028-11-13,35,Healthcare,Île-de-France,AAA,0,Performing,2024-07-03,Valid,Term_Loan,80
CORP0240_L2,CORP0240,RM_E,Revolving Credit,23590000.0,23044300.0,21.98,7.1,2023-02-10,2024-02-05,-23,Healthcare,Nouvelle-Aquitaine,BB,20,Watch List,2025-03-13,Valid,FX_Hedging,80
CORP0046_L1,CORP0046,RM_B,Revolving Credit,39440000.0,29508700.0,87.49,7.77,2023-08-09,2025-07-29,-5,Real Estate,Auvergne-Rhône-Alpes,AAA,0,Performing,2024-11-19,Valid,"Cash_Management,FX_Hedging,Term_Loan,Revolving_Credit",20
CORP0028_L2,CORP0028,RM_B,Term Loan,20450000.0,8253000.0,0.0,3.01,2022-10-17,2026-09-26,9,Healthcare,Île-de-France,A,0,Performing,2023-03-31,Expired,"Revolving_Credit,Trade_Finance,Term_Loan,Cash_Management",20
CORP0139_L3,CORP0139,RM_E,Term Loan,17010000.0,7798100.0,0.0,4.49,2024-01-25,2028-12-29,36,Manufacturing,Occitanie,AA,0,Performing,2025-08-11,Valid,"Trade_Finance,Cash_Management,FX_Hedging,Term_Loan",20
CORP0032_L1,CORP0032,RM_B,Term Loan,35230000.0,25004800.0,0.0,3.32,2022-07-18,2029-06-11,42,Manufacturing,Île-de-France,BBB,7,Grace Period,2024-08-02,Valid,FX_Hedging,80
CORP0459_L3,CORP0459,RM_A,Term Loan,15390000.0,9026800.0,0.0,3.7,2025-08-29,2029-08-08,44,Transportation,Île-de-France,B,0,Performing,2025-01-04,Valid,"Cash_Management,Trade_Finance,FX_Hedging",40
CORP0035_L1,CORP0035,RM_A,Term Loan,30390000.0,14362900.0,0.0,5.34,2025-02-25,2027-02-15,14,Retail,Hauts-de-France,AA,0,Performing,2024-10-09,Valid,"Revolving_Credit,Cash_Management,Term_Loan",40
CORP0427_L3,CORP0427,RM_B,Revolving Credit,19840000.0,18959600.0,33.8,3.91,2024-01-06,2027-12-16,24,Real Estate,Occitanie,CCC,0,Performing,2023-04-23,Expired,"Cash_Management,Revolving_Credit,Trade_Finance",40
CORP0435_L3,CORP0435,RM_E,Revolving Credit,41170000.0,33298000.0,30.97,2.63,2022-01-03,2026-12-08,11,Healthcare,Île-de-France,BBB,0,Performing,2024-03-05,Expiring Soon,"Term_Loan,Trade_Finance",60
CORP0073_L3,CORP0073,RM_A,Term Loan,8950000.0,7562700.0,0.0,4.24,2022-08-19,2024-08-08,-17,Transportation,Hauts-de-France,BB,0,Performing,2025-09-26,Valid,"FX_Hedging,Trade_Finance,Cash_Management",40
CORP0342_L1,CORP0342,RM_C,Revolving Credit,18680000.0,10556200.0,54.8,7.38,2023-07-14,2030-06-07,54,Manufacturing,Provence-Alpes-Côte d'Azur,BB,0,Performing,2023-08-08,Expired,"Trade_Finance,Term_Loan",60
